name,札幌市,青森市,盛岡市,仙台市,秋田市,山形市,福島市,水戸市,宇都宮市,前橋市,さいたま市,千葉市,新宿区,横浜市,新潟市,富山市,金沢市,福井市,甲府市,長野市,岐阜市,静岡市,名古屋市,津市,大津市,京都市,大阪市,神戸市,奈良市,和歌山市,鳥取市,松江市,岡山市,広島市,山口市,徳島市,高松市,松山市,高知市,福岡市,佐賀市,長崎市,熊本市,大分市,宮崎市,鹿児島市,那覇市
津市,129.1678455803908,83.2742924899688,92.56189777281608,156.63218757302363,88.85464356498392,114.78277809201002,159.81889430333703,242.7338274929213,217.01888716369754,269.5653617755125,494.3665343939243,415.1863984104807,684.1806348116394,581.824188218383,204.7888605136699,257.08700485538617,293.7123069920782,333.36637669681363,241.28481678933582,313.4935374585992,1061.1723000074678,629.9356252648663,2526.416286963307,0.0,1026.8773741068985,1208.381556173663,1868.2511704018239,1101.3522873985098,1066.272539451498,409.55068615973977,191.28391974386577,144.8636302562051,333.91366717097145,256.9436611054272,143.7286390503376,253.5711270352165,243.42907035280777,185.8359570631577,158.56181914666203,224.09839802197953,86.75246491759054,101.60478502630203,131.5119767107817,127.0433370073521,104.78788980994275,110.57013871283333,53.89262380486209
大津市,101.75091867094228,65.16010596464481,71.45250868310849,118.39139365240328,69.25799360674239,87.06377895426806,119.61044660187427,172.92904937563705,155.6461072266851,191.35771370994456,339.94465496323545,285.0114890971953,466.2757435178048,390.4663289240982,157.09180169179615,205.3494930374025,252.4919625876489,322.67092801417607,158.55874675331077,232.00689751211848,713.8001163234821,373.8976591225496,1270.5478898685542,909.8156714633747,0.0,6898.860113602871,2791.1497328027594,1464.5845447721285,1455.7472839432642,403.24298436988363,212.47933528131378,141.62131874031388,341.8096097711147,235.69516063170215,127.3586552464685,242.30561204483575,240.76477465319303,166.9813888250027,140.79635667808975,192.66320772775353,73.95755643159256,85.56414016983074,111.3086955830047,109.44918843624438,86.85989401467191,91.22365496505708,42.87970661386366
京都市,186.62541657691668,119.25326181690274,130.44951271415331,215.28358118106902,126.54685503477508,158.30306725592544,217.0407752177146,311.73910626096114,280.4462165566203,343.43958038315617,609.2725882050447,511.5254829084633,835.1328146738687,698.3461096472482,285.419706765353,370.8931434643978,459.158445744941,587.3326640603719,281.43463127385314,416.98646786262253,1201.0033191637829,658.1996364297385,2122.9356203184434,1452.0145728906884,9356.413303743493,0.0,5676.442214712767,3020.152592220991,2508.9948672337423,771.8246718887825,417.92702757223554,271.3346248832169,664.1420986061581,447.09509172110637,239.8777821332294,464.2015744525129,464.7028190071629,315.83006239970035,265.9845662510309,360.8141991480316,138.31512542394938,159.67213039389222,207.9956609119704,205.2593118535044,161.81185259599388,169.72338058844664,79.2035115120684
大阪市,607.857244421416,383.678185814564,417.81473107463563,683.2082880049618,402.9549534171404,499.6763504272547,684.268182419971,983.7488603072727,874.595913954768,1049.4167293307332,1901.3571603038274,1618.6846993610282,2615.853306590062,2195.5253499370074,882.9155170597103,1059.551594391112,1274.218068747498,1483.3950980617185,850.5076708283187,1237.599449961273,2937.103596564807,2031.3996475826655,5553.3371933658445,4136.253522898992,6974.614266095874,10458.784655067815,0.0,21242.28122525713,11326.886650511675,4480.773548201938,1418.6579860808295,957.7995350933373,2657.7799966608186,1663.1495527281552,874.0080424045427,2148.2816604667305,1950.5007768608218,1207.1739640906765,1062.7725255506289,1301.2189887582538,499.31439850910033,574.6116319511731,757.2158868447283,758.7470629379347,594.2361757825947,615.430251052991,278.3181988331243
神戸市,374.30882646567557,234.6290436504801,253.8882857179293,410.9006586496504,245.13595188396624,300.27948058035264,409.288640448195,579.7998367864363,514.5316138227166,611.3996247549783,1105.5755106417312,944.527490362091,1518.916851934852,1270.790099379927,528.447672368143,619.9972244245989,749.9073115368914,855.817729548796,484.10634022759933,721.350706470657,1538.5774251804205,1135.582061923379,2871.2974178830755,1925.7050174837102,2890.3013274766895,4394.662245836128,16776.168167573713,0.0,3400.915688506867,3268.5144208864626,1049.1751479454858,677.5269400794992,2104.7647458822735,1163.3501781066389,593.2338022017716,1665.2625389677125,1534.9916187185038,842.0657673015742,745.0231887868059,864.8245188570617,330.4551855703486,377.3898358522071,500.5765726357199,509.24826792883556,389.33314998288927,400.7636187359983,176.42715067163957
奈良市,93.97447030948975,59.69943413948834,65.41267970278598,108.0487101939205,63.00134690264087,79.07217847771557,108.80199739513095,158.8557064705192,141.4515549020935,171.37469308468854,311.41548352285554,264.19086380916684,429.12574002389937,361.4478108869564,140.16751792170305,171.22500984765497,203.76441521919358,238.95039227967234,142.49276604313448,201.63498819471744,535.6487330130163,347.71612646184747,1041.19872489015,922.734838843355,1421.869877315094,1806.9310433870305,4427.385730361129,1683.2206684023186,0.0,520.9409053693427,187.118406931776,131.71304630133585,339.1590974951857,230.81623901688405,124.15126136685996,270.8755316621055,248.9453298965084,167.62194057035106,146.38134268382927,187.98018747829468,72.37566343240547,83.81749414436997,109.81349866585617,108.64285593748329,86.74796660195966,90.36207489438704,41.87002583418385
和歌山市,61.60006613526238,38.2760691277328,41.427032648345836,66.90758325628849,39.68515773183164,48.628960890388555,66.44227369630848,95.22377362222024,83.55507679766774,97.87634101375222,180.99224346156797,156.5404962843663,249.7953773504831,210.14357229253176,83.97268920238473,92.74433155947538,108.62744844472788,116.7782420569472,77.73645414379756,112.21359466305772,220.36463161503386,187.27154366273336,428.89543095888104,296.74766449005926,329.77037916069423,465.4054037150105,1466.42805414782,1354.4611518931224,436.17364304871603,0.0,135.78833720720894,104.04166626549078,335.6176490488222,201.50659205521367,103.39070120961463,438.6201474227132,282.3937819798505,154.86210860036846,150.0949769190049,152.2384747695839,58.58195857254668,67.15901668299685,90.17286695126195,92.54118625071017,71.94122656179576,72.93219747302328,31.36924199571862
鳥取市,39.66801804166109,24.632853404092046,26.091823674326502,40.946561837348845,25.575801951876436,30.063748122854392,40.22977959102223,53.62114470902057,47.965626896216264,56.193085020517046,98.5436314025046,83.86724642038351,134.13816221861921,110.49938290542079,53.48043818851506,61.57976834492195,77.62361220246709,83.21113960726733,41.355022633716665,68.35948049068702,112.35267206219154,89.91924578230017,200.31410978937873,107.16832280526017,134.3599526230156,194.85948135234574,358.99945682427017,336.18045629068143,121.14229282707242,104.99552509812744,0.0,137.43534441549772,252.78953758317502,147.62078121813772,71.97636830749428,94.75015310003323,134.55814019389294,91.2673517506182,66.90599980392437,98.84490939717767,36.871727917339975,41.1357318258311,53.814799879453744,55.01064148726695,39.10812708889205,41.01794862954719,17.779445995906297
松江市,45.23159352352255,27.291302877847365,28.401099451264532,43.34189099130614,27.71798378305334,31.605595380148074,41.93906147822088,54.74183358286528,48.38323335975427,55.077809006422285,98.01757213439112,84.58959387933905,133.53290009133752,109.82212035435488,54.62628304362287,55.95379604857121,67.28157781104093,65.11539152304952,39.34461250552424,65.10635364116035,92.24330395873733,85.19241579539334,169.14257210179028,89.36519297908208,98.60588582492211,139.29879622468874,266.8773816179215,239.04083534468003,93.8921175928225,88.58020488268569,151.32807130290607,0.0,247.54633067535914,277.6931530080467,125.45065351289874,89.57705067948584,137.39167759215542,138.11879089995602,84.28315378826372,153.90323337204367,55.64651135239742,59.82950192957385,78.58280494579321,82.64673077013718,53.36502149616242,56.084493452659274,22.633845942855555
岡山市,122.82853751453857,74.98843045794939,79.49384604763668,124.47934537183691,76.80434518845719,90.57153564849493,121.82651120362425,165.8923082437098,146.00863406222865,168.16034578371685,304.49614329210215,263.3323702869742,417.2112939850134,346.47622676600474,156.2479157547895,166.40816166991837,199.02533968322092,205.08135814373009,125.58276258250687,196.23063273707524,320.7396844586567,283.6787815282371,597.2173142094197,343.69505936273805,397.0896194630105,568.8964411028164,1235.6237160087285,1239.02238005619,403.3981213609224,476.7648544840506,464.4192556664031,413.03471404522884,0.0,733.1359451499662,305.5879061017683,593.3535318400537,1598.8412234180485,499.8282686792876,397.9461430423802,395.83808393961533,147.83745417690238,162.47107160618498,221.76210643237076,243.00799711120655,163.58216434993855,164.77549725659742,65.03467670326918
広島市,167.39453350526927,99.12146596914152,103.2668002499654,157.1966248724073,99.25864480452437,113.60144048218629,151.47845858508995,201.35574933767418,175.28807396310833,196.310805159119,359.1170421591374,314.60121057780015,491.8984644536129,407.0777466747431,190.69524139255262,183.83253143806263,213.21668787773731,203.06807246021458,141.4661048589891,224.10088123465087,313.65412038254954,314.46633870790504,590.8676214017689,322.1203253916973,333.50016901330815,466.4587413870852,941.7586924857067,834.1173945400552,334.3781478595457,348.6501269095717,330.3237111384184,564.3341860352679,892.9469133675557,0.0,1122.3202557769732,392.38455973207067,604.5921182716678,1540.2235281454305,556.9828579947244,973.5197081453268,342.8752946727494,344.8672229385488,496.823052158232,637.1492485975433,318.9760648698114,315.30730671985873,105.49017406650557
山口市,77.23954813500904,44.93236048362433,46.40995260222642,69.65401545156136,44.429223201174715,50.136495004746884,66.59950088984266,87.6004101609137,75.8169375119117,83.76733563226298,154.1192755348888,135.87791048024624,211.10116501528492,174.43407807495495,82.88454889847307,76.17548728129353,86.99260557530523,80.44206637995893,59.448168739635,94.50832953156484,124.49116169205821,131.26467989039844,235.6686400705361,125.98479998253683,125.99939909465654,174.98385298945033,346.0336863357148,297.3974378282147,125.7526889462808,125.07677263388105,112.60995785453423,178.2537735131659,260.23871522484586,784.7140300583349,0.0,132.48174379456887,181.48249084980458,407.57902979549016,182.4949474558063,847.4067333831554,264.0722551928848,233.15076803828626,343.0958898055477,442.03289331723397,180.40812457374346,183.35674869037592,54.82326026619097
徳島市,46.691318246156136,28.618138364751236,30.682156222629192,48.77578006062614,29.36861914912472,35.35716110730837,48.015547171917646,67.54176851839738,58.98745118034959,68.00914493224384,125.87768246596784,109.6007601753567,173.49746364016443,145.3961191019057,60.392468540156955,63.79020038735061,74.47192535018347,77.11410555944057,52.42457396914664,77.57009875292607,135.0531062541518,123.52816206760204,259.93902666021006,162.91383055361058,175.70608370606277,248.1977706420876,623.4153453629436,611.8956459837594,201.10331867145803,388.9260914510526,108.65509687756646,93.29231722357973,370.36726299542903,201.08970767565572,97.10449918224988,0.0,409.45815801216804,164.04764282506184,179.7984127964382,137.60165872982645,52.71229393034072,59.55841520635133,81.79585864799928,87.60336559191437,64.86107926418097,64.25887760976862,25.780592011847443
高松市,60.9251748596862,37.12855372083338,39.47675695875569,62.02000166015227,37.96142887608601,45.01640707755637,60.740269345416905,83.63062561369279,73.26523822034606,84.13701263479403,153.9515907993331,133.73847036097183,211.45824415708532,176.20163526578526,77.0835261997696,80.93400924582251,95.54393927753905,97.92332950270102,63.39585929679845,97.00577233271017,159.96186223320478,145.40518175847953,302.03061220805205,178.4224197845114,199.17512731054066,283.4558368633056,645.7303884662742,643.4569397391315,210.8493538527613,285.6619934672751,176.03498556332764,163.2406734247982,1138.5267207966174,353.4754406383876,151.75285776151713,467.11988846511383,0.0,274.66617998779515,261.4746865210234,200.83176427408242,75.71211118956593,83.6890919145254,115.70114447353265,128.26341603121224,87.68650645995406,86.91793790295026,33.691764954185324
松山市,78.50328393748184,46.53665113079239,48.78250827538727,74.80641428451207,46.61602909404002,53.926760982995006,72.25707433718894,97.5730180996685,84.5284866207033,94.54800019445497,174.93109247678487,153.95781617890606,240.30037159358398,199.6785663837463,89.94750522545105,86.3585729004684,99.2719092006336,95.08856455664724,68.96725570540656,106.70307055097126,152.46631733020416,155.88484108117387,290.36490191645566,161.77100414347515,164.06055375750367,228.8007857216122,474.64499498260267,419.23105015835193,168.61379502890287,186.0529023468046,141.8072419232327,194.90126920427312,422.7198612850878,1069.4844261073813,404.76963604722084,222.27098430549165,326.2114010976262,0.0,470.87937161846025,445.6637913107232,164.5569916570516,170.0209851805099,258.7014805691751,366.73386742245845,181.07867186920438,168.12381497852942,52.92225149958568
高知市,41.44937020528532,24.808184674335816,26.25982357045689,40.829422177862824,25.00992640509282,29.42342254476553,39.68238578143201,54.708763898277056,47.31110197517673,53.22037424192699,99.32027748958805,87.51986874980234,136.83737620891054,114.2790585277496,49.140804687682646,48.01574659183116,55.02681828165562,53.65621272664811,39.62980643137811,59.69707423847794,89.77596240161566,91.54357366931688,172.82844492056972,99.86457844569237,100.08510332862559,139.41272097095418,302.3300284420432,268.3608382851474,106.53440537635103,130.46660460522833,75.21248656184157,86.04875641273621,243.49949181260706,279.81723541293724,131.12601439827822,176.25463746483555,224.6805714813928,340.6838809451284,0.0,176.9156590525601,67.86670199787973,74.57000806016228,109.73318129030802,133.40175147186216,87.53988024036938,80.7766304100526,27.333999887215015
福岡市,262.89418439233623,150.28629275150166,154.38264400009558,229.2857354041008,146.78959095273368,164.22603066096892,217.8119079573374,285.35099969860744,245.17745339566733,267.3973036529566,496.48168313921457,441.0201355085228,680.6660924568511,562.3526517716967,266.8876461292126,234.92012892446434,264.0637620023042,239.17739523500845,187.9077081550031,297.3177388265952,374.7265702124808,414.34094445804124,714.0617586427427,377.472596373757,366.2778318540795,505.78204634293843,989.9771751629497,833.1269177217724,365.8895965443989,353.90887117081616,297.1755072532743,420.2283879778419,647.7764545088049,1308.0104181191743,1628.4099576247218,360.75486058348406,461.5322948588319,862.3490600298104,473.15136536255096,0.0,3557.9584504427353,1733.795042419858,2242.6221406132613,1466.775441952384,799.9954963855976,903.6310632425789,224.70822204558215
佐賀市,41.31126271370412,23.553679547750974,24.215236631131223,35.96596567633791,22.95994497927354,25.721309980707968,34.14540985312748,44.86341249229366,38.44993040432421,41.81865020108625,77.96919041315574,69.43481900939523,106.97785347748076,88.45396737370324,41.610063639428276,36.33584651614708,40.67497572200969,36.765269211657774,29.40166465480908,46.26464317446374,58.0583776705325,65.00992433136241,110.95050937815154,58.69609063020624,56.47744983573037,77.88075283752188,152.59122376470776,127.87228350313949,56.586289544299085,54.70305599775288,44.527967533570035,61.03181175970795,97.17906909761884,185.04754424487504,203.8333725253199,55.51126384640934,69.89011019422871,127.90065244701732,72.90733858365256,1429.162292277057,0.0,441.20544731912554,526.8545852161159,228.92594624169698,149.1097475064302,175.43574700697093,38.070544467506274
長崎市,64.82432270911389,36.711454646302805,37.7102887606449,55.847540307313686,35.614680377552006,39.84184351267019,52.899950436767725,69.54790084766509,59.38405466629657,64.23069712591078,120.37064479702528,107.59974146456373,165.27201484714752,136.7041834027186,63.94766524292652,54.90970753372008,61.058832012553204,54.821342499296826,45.033500061120904,70.55127459093765,87.19195373586396,99.65345606154293,167.15488086628693,88.12258755937152,83.75872191228959,115.2485081308949,225.10005742649327,187.19738384312933,84.0038244835728,80.38920923502494,63.68018791488518,84.11615911609906,136.90207496503544,238.58590233635783,230.69335897018513,80.4003720356756,99.02958307239462,169.39659458376676,102.68911625369874,892.738285407454,565.5702960903649,0.0,699.5214331676565,268.43381490486024,258.7970120005638,372.378982548292,67.97545964891255
熊本市,87.53317776073357,50.096893086699346,51.76435448909101,77.36075838578965,48.94196819015423,55.27307582156354,73.6099018730187,97.66831274346828,83.51668920613321,90.8663964807447,170.3657859486818,152.05429401375366,234.11184623049277,194.0121097377617,89.27224564955213,78.22510928843057,87.37544545329997,79.3847199383875,64.33655626624922,100.05164066846064,127.17545887985712,143.44971436322638,244.05991336460232,130.22711151513496,124.40286069753354,171.40500147061184,338.67561834069704,283.493508581564,125.65597293306374,123.23450598117375,95.1151857905719,126.14051379782171,213.34592226097797,392.4258608633104,387.5937631963082,126.06927744871406,156.31360266401649,294.2822608753849,172.5286480059918,1318.394951758018,771.0801320738586,798.6638886801148,0.0,628.7385442230752,498.5041492501798,516.4995295266397,84.98398458654617
大分市,60.75683619633709,35.24973307589519,36.620537812013254,55.26351238847965,34.76754212278924,39.6173068839892,52.88125095528102,70.64255494543623,60.688760049263536,66.69341276805532,124.48503275843403,110.56125241377711,171.06040289399314,141.92334189971282,64.756274515135,58.6212804467267,66.13476341988012,61.14829457137751,47.739278269057394,74.07353775383088,98.00558842384706,107.03068447668454,187.67018292263882,101.63466960588168,98.82520052772338,136.65513903645663,274.16696399774514,233.0000658024028,100.4343948161162,102.17517672368207,78.55045861214111,107.17824288453532,188.87368731509454,406.5846150034835,403.43143732117323,109.08188246379682,139.99605727783702,337.0311736680884,169.448865413134,696.6376472511796,270.6809248360909,247.60199002393435,507.95351488957033,0.0,255.81931534743305,219.95151751042738,50.39540493497425
宮崎市,52.40710520812763,30.090684011108632,31.32470425518748,47.20493071632849,29.435508419128663,33.63770126309703,45.02346168736339,60.68883866310319,51.604552930005305,56.000286093935514,106.2353515485247,95.35967589778663,146.4046528499385,121.79312320994062,53.977098430637845,47.074241284816985,52.18953404158127,47.536563348038754,40.015855845033684,60.9555245007794,78.13801696611677,90.44645116265893,151.24852258783412,81.50585021792318,76.25391641929315,104.74206463913968,208.7684599089617,173.1950864885533,77.97013701011441,77.2281930746298,54.294611985043225,67.2860978526543,123.61595927373251,197.90445110225582,160.08805997683163,78.52423315432995,93.05366233269069,161.7983376241802,108.11122345511399,369.4184255817007,171.41797833668818,232.09397439484908,391.57085780688857,248.72591238092093,0.0,484.15739791948323,56.628924767286456
鹿児島市,74.45448459742938,42.27608868626096,43.770456876963884,65.36232093010813,41.04472479094329,46.48201879976732,62.041370942962885,82.89200720401656,70.32774367047521,75.79295515624635,143.8375095364417,129.40942445791507,198.07804324502115,164.46419218242494,74.02046496352023,63.138834967493516,69.65324463252833,62.67282938534478,53.59107560305076,82.21215638841603,102.23389254411515,120.15644742574315,197.6607034389633,105.09011626247697,97.85807275591708,134.24521180425924,264.19887920430824,217.84560557291096,99.24337365785398,95.6673327023154,69.58409505097994,86.40876273401601,152.1519613229751,239.04399142926692,198.81359570728569,95.0602603368203,112.70844236981908,183.5618059092352,121.89808904855369,509.88060625964044,246.44201734200394,408.0713449896569,495.744433077086,261.31298667481275,591.6064537484624,0.0,93.98053573589384
那覇市,46.86183956949662,25.523023880465065,26.184358861211084,38.15906982736121,24.05995736378385,26.783302045086238,35.623901065093406,46.96124343449139,39.15590247486144,40.87749410857675,78.94026153499372,72.24640039317748,108.78451379080606,90.05039644349438,40.89578196165397,31.828190356266152,34.14337847921776,29.552512222928147,28.058399876510464,43.04300190630472,48.41695382377152,61.94782370146883,94.12111298465372,48.25321348841821,43.33251438305795,59.01663758842392,112.55547655485515,90.34389895361075,43.32029927977881,38.76334851166717,28.413659122944335,32.850821568990206,56.572165689035735,75.34053516004015,55.999859111404355,35.92788440138529,41.1569980972124,54.43325345586617,38.85860878577489,119.44533700505073,50.38005620128012,70.17396021963518,76.84186561422139,56.40243649037205,65.18648165693104,88.53414780728914,0.0
